tweet_id,text,label,year
1798142647468765399,"mr. fauci is a lying rat that ruined thousands of lives of children. he should be in jail along with most of the democrat/communists that are destroying our country on purpose. we’re going to do our best to make that happen jamie! so your wife helped unmask gen flynn, 😮",democrat,2024
1798142619996000279,when a democrat or lefty accuses someone of being anything like this it is usually to cover up the fact that they are already guilty of the same.,democrat,2024
1798142612374736992,"mayor = democrat 🔹 12/15 alderman = democrats 🔹 9/9 board of ed members = democrats🔹 27/27 state reps = democrats 🔹 so that’s why the city of nashua does anything, because they’re a bunch of dnc water carrying, woke, progressive, ideological zealots. nashua has yet to",democrat,2024
1798142596008890871,you knew it was a democrat! all the dead vote democrat also. write in ballots,democrat,2024
1798142573099327779,biden is a normie democrat & represents the base. every position he took is what the dem base wanted at the time the dem party has shifted leftwards over literal decades and now biden is again representing his voters & he is the most progressive president we’ve ever had.,democrat,2024
1798142509895532817,"if a democrat flew an american flag, would it be okay with their fellow democrats?",democrat,2024
1798142509660647554,"i had an account closed for suggesting something like this about a democrat. bet with this being about trump, will give a pass.",democrat,2024
1798142486348746985,"please, i worked on al gore’s campaign. i was a democrat until 2016. sorry my party left me. you turned into a bunch of communist degenerates with your hand out for others people money the democratic party was a blue-collar party not a bunch of spoiled elitist marxists",democrat,2024
1798142482137682270,liberal democrat scum... “we need all judges to be as corrupt as merchan!!!!”,democrat,2024
1798505067663999351,"if you’re a democrat, hypocrisy is a minor thing as long as you protect your tyrants and their families.",democrat,2024
1798505059392930124,"democrat groomers, the self respecting lgb community doesn't support this.",democrat,2024
1798505057857753497,incorrect. remove landlords and replace with fascist globalist leftist companies like blackrock that worked with your democrat politicians. most landlords are not rich. being a landlord is one of the dumbest money making strategies out there.,democrat,2024
1798505037276344551,i guarantee most of these angry people have been voting straight democrat for decades. live in the filth you created you hypocritical liberal massholes.,democrat,2024
1798505016212476233,cameras are dangerous on stairs and against the rules. moose out front at the gate shoulda told ja. washington dc is a company town... and hostile to anyone not a fascist democrat.,democrat,2024
1798505015100993608,"meanwhile jack smith was illegally appointed by merrick garland who is a political hack for the democrat party. trump is a convicted felon in ny because the jury, judge, prosecutors and ag are democrats. i hope you’re getting ready to protest on nov 5th. hoping for a few",democrat,2024
1798505008138441089,they all love democrat policies until they affect their lives.,democrat,2024
1798505001868050879,"we need common sense democrat control in the us. democrats can be violent and so we need to regulate, monitor and restrict their activities in order to protect our democracy.",democrat,2024
1798504971102736450,typical democrat talking out of both sides of his mouth,democrat,2024
1798504970695913524,"joe biden has sunk to reprehensible status, and anyone who is a democrat is guilty by association.",democrat,2024
1798504949455917215,it’s on people there will be some kind of black and white revolution in the near future. very unfortunate. the democrat’s did their job to devide .,democrat,2024
1798504945513361652,both are fine if your a democrat,democrat,2024
1798504943865000355,"he is confident his inside connections will save his hide! remember, not one democrat has been charged in the last 5 years no matter how bad the circumstances were!",democrat,2024
1798504940085862629,i am still doubtful. i think the democrats are trying to get rid of their democrat president.,democrat,2024
1798867464622948536,"there’s also no such think as montana democrat, they’re the same people as san francisco they just keep in toned down until they have all the power",democrat,2024
1798867457933033523,"ah yes another democrat talking point taken out of context. if you vote democrat, it’s not because you agree with their policy, you just simply don’t like the orange man! stupidity. everywhere",democrat,2024
1798867452149064166,interesting biden you’re for the cell# in buying and raping little children. anybody that votes for a democrat votes for them to be raped and sold,democrat,2024
1798867445752733861,i left the democrat party over this sh1t. i'm informed& i didn't need anyone to tell me on any news/sm. i saw it all in the things that were happening around the world. ask any other country what they think of the democrat party &see what you get🤯pay attention joe w/no photo🤔,democrat,2024
1798867426790232469,i know one thing he would be the best for a country donald j trump. i don’t care about democrat. i don’t care about republicans. i’m worried about our country and he would be the best one to run it.,democrat,2024
1798867424491770013,do you support abortion up to the moment of birth? that would be murder of course. it's now up to the people to decide. that's a good thing. americans are not concerned about being able to end the life of babies. their concerned about the tyranny under democrat rule.,democrat,2024
1798867424164647255,"hyperbole empty rethoric nonsense lies lies lies q. if the democrat party direction for the country is so great, why not promote and campaign on that - instead of lying, promoting hatred, & demonizing political opponents?",democrat,2024
1798867385702842580,he lies about everything the democratic way.....it’s ok people that voted democrat are now voting republican!! trump will be back in office!!,democrat,2024
1798867370913706148,congrats to new york voters for bringing this on themselves. keep voting for democrat state legislators and for our soft-on-crime .,democrat,2024
1798867358351753514,"you're right. i'm the great wall of china when it comes to not wanting a democrat on my party ticket. socially liberal white women are a scourge to western civilization, as evidenced in this debate.",democrat,2024
1798867348562284926,do you post all of the democrat talking points bishop? you’re a little too involved in temporal things and should be worried about the state of people souls.,democrat,2024
1798867340173648171,"es muy copada ""if you love the cozy nana vibes, then the old outspoken progressive democrat comes along with it. its all me!""",democrat,2024
1799229841042186634,and she is the same democrat skank that burns the american flags.,democrat,2024
1799229838378799332,"i'm technically eligible to date sydney sweeney, but no one is going to pretend that matters, so who cares about this democrat's dreams?",democrat,2024
1799229830527074642,"there were classes taught. she obviously did learn or pay attention. the democrat party was/is the party of slavery, segregation, the klan and jim crow.",democrat,2024
1799229812969447872,i noticed you left out the part about the unemployment rate going up in spite of this “job creation.” because 400k people lost their jobs. and the total labor participation fell even lower. you’re either a democrat sheeple or you’re not well versed in economics.,democrat,2024
1799229796922110320,agent of the democrat party.,democrat,2024
